date,product_id,product_name,category,supplier_id,current_stock,max_stock_capacity,safety_stock,reserved_stock,avg_sales_7d,avg_sales_30d,avg_sales_90d,quantity_sold,number_of_orders,revenue,returns,supplier_lead_time,supplier_reliability,month,quarter,season,holiday_indicator,event_type,impact_score,region,future_demand
2023-11,P013,Cetirizine,Allergy,S005,3292,7362,634,236,29,33,50,858,487,18876,81,3,0.9,11,4,Autumn,0,None,0,Gabes,971
2026-04,P006,Antihistamine,Allergy,S004,2732,7114,796,232,142,161,145,3381,387,16905,60,11,0.74,4,2,Spring,1,Ramadan,30,Beja,5288
2024-01,P014,Diclofenac,Painkiller,S006,870,7792,632,14,44,37,46,851,780,19573,55,2,0.98,1,1,Winter,0,Flu_Outbreak,70,Nabeul,894
2025-03,P002,Ibuprofen,Painkiller,S002,2930,4504,619,130,115,123,106,3690,920,18450,6,19,0.79,3,1,Spring,0,Cold_Wave,50,Sfax,4205
2025-07,P014,Diclofenac,Painkiller,S001,3737,7697,722,116,109,125,108,4875,326,34125,66,3,0.92,7,3,Summer,0,Allergy_Season,60,Sfax,4222
2023-07,P007,Insulin,Diabetes,S001,415,6944,338,298,54,65,53,2470,93,96330,67,11,0.85,7,3,Summer,1,Ramadan,30,Tunis,1594
2022-11,P005,Vitamin C,Supplement,S003,1933,4530,176,217,76,69,72,1863,404,35397,70,13,0.71,11,4,Autumn,0,Virus_Outbreak,90,Tunis,2513
2026-01,P015,Salbutamol,Respiratory,S001,2984,6100,444,129,168,178,176,5518,816,88288,15,17,0.96,1,1,Winter,1,Ramadan,30,Tunis,6435
2025-07,P010,Metformin,Diabetes,S002,324,4399,380,55,119,132,121,4752,671,147312,17,16,0.73,7,3,Summer,0,None,0,Sousse,4609
2022-11,P012,Nasal Spray,Respiratory,S008,761,4624,668,51,106,107,123,2461,967,14766,19,2,0.7,11,4,Autumn,1,Ramadan,30,Sfax,3031
2026-06,P012,Nasal Spray,Respiratory,S006,720,5368,131,292,119,147,156,3822,895,160524,86,6,0.82,6,2,Summer,0,Allergy_Season,60,Bizerte,5802
2025-11,P013,Cetirizine,Allergy,S010,3196,4416,640,248,175,178,158,4094,456,118726,85,18,0.83,11,4,Autumn,0,Allergy_Season,60,Gabes,4955
2025-10,P004,Cough Syrup,Respiratory,S009,2736,7553,527,236,57,82,86,2952,645,103320,88,5,0.98,10,4,Autumn,0,Allergy_Season,60,Tunis,3138
2026-10,P009,Omeprazole,Digestive,S008,4053,7867,325,191,72,70,64,1960,182,52920,20,20,0.73,10,4,Autumn,1,Eid,25,Beja,1443
2022-06,P010,Metformin,Diabetes,S001,4992,4233,441,117,116,132,127,3828,832,118668,74,12,0.96,6,2,Summer,1,Ramadan,30,Nabeul,4690
2026-09,P010,Metformin,Diabetes,S008,2346,7740,768,204,110,118,102,3540,116,159300,26,11,0.86,9,3,Autumn,0,Virus_Outbreak,90,Bizerte,2956
2025-02,P009,Omeprazole,Digestive,S009,2776,6635,661,106,90,104,105,3016,230,120640,77,4,0.85,2,1,Winter,1,Eid,25,Gabes,2191
2024-04,P015,Salbutamol,Respiratory,S008,732,5489,176,86,120,143,155,5148,969,56628,88,10,0.87,4,2,Spring,1,Eid,25,Tunis,5433
2022-01,P015,Salbutamol,Respiratory,S003,4865,5463,177,205,149,158,143,5530,577,77420,35,20,0.89,1,1,Winter,0,Allergy_Season,60,Gabes,4296
2023-01,P001,Paracetamol,Painkiller,S008,3695,4142,795,1,110,101,114,2828,566,121604,54,12,0.91,1,1,Winter,0,Allergy_Season,60,Sfax,3889
2024-06,P010,Metformin,Diabetes,S006,3135,5452,493,51,58,78,61,2262,343,76908,32,5,0.77,6,2,Summer,0,Flu_Outbreak,70,Beja,2351
2023-10,P015,Salbutamol,Respiratory,S003,4830,6466,117,299,63,59,72,1416,863,50976,94,15,0.79,10,4,Autumn,0,Heat_Wave,40,Sfax,1482
2022-09,P005,Vitamin C,Supplement,S006,2309,4385,220,147,24,36,52,864,347,50976,89,13,0.95,9,3,Autumn,0,Virus_Outbreak,90,Tunis,907
2025-01,P014,Diclofenac,Painkiller,S005,768,5584,242,293,109,136,142,3672,228,84456,56,20,0.74,1,1,Winter,1,Ramadan,30,Gabes,5183
2023-12,P013,Cetirizine,Allergy,S009,4752,5114,254,266,119,146,140,4818,391,284262,13,4,0.85,12,4,Winter,0,Cold_Wave,50,Bizerte,3671
2025-01,P007,Insulin,Diabetes,S001,3954,7815,248,181,86,115,134,3105,672,180090,71,17,0.86,1,1,Winter,0,Allergy_Season,60,Sousse,4458
2026-08,P009,Omeprazole,Digestive,S010,3161,7089,766,173,51,81,63,2754,94,132192,84,9,0.71,8,3,Summer,1,Ramadan,30,Bizerte,2741
2023-10,P003,Amoxicillin,Antibiotic,S001,3458,5511,392,140,98,126,145,3654,547,91350,3,4,0.88,10,4,Autumn,1,Eid,25,Tunis,2723
2023-08,P014,Diclofenac,Painkiller,S006,3389,4183,319,56,119,114,100,3762,479,180576,31,16,0.75,8,3,Summer,0,Virus_Outbreak,90,Tunis,3084
2025-11,P009,Omeprazole,Digestive,S007,2722,7050,188,185,64,91,104,3640,793,116480,34,16,0.95,11,4,Autumn,0,Heat_Wave,40,Tunis,2552
2023-09,P011,Azithromycin,Antibiotic,S002,3977,7444,664,245,197,200,214,6000,658,36000,1,11,0.79,9,3,Autumn,0,Virus_Outbreak,90,Sousse,6028
2023-11,P010,Metformin,Diabetes,S004,3932,5449,688,238,91,94,84,3572,348,57152,55,6,0.85,11,4,Autumn,0,None,0,Nabeul,2935
2022-11,P014,Diclofenac,Painkiller,S001,1687,7599,586,192,60,60,75,1500,439,42000,29,13,0.7,11,4,Autumn,0,Heat_Wave,40,Sfax,1654
2025-06,P001,Paracetamol,Painkiller,S003,4876,5329,415,2,37,56,50,1400,336,40600,42,17,0.97,6,2,Summer,0,Flu_Outbreak,70,Sousse,1956
2022-10,P013,Cetirizine,Allergy,S005,1696,5625,579,191,28,30,12,840,675,47040,1,10,0.72,10,4,Autumn,0,Cold_Wave,50,Beja,1167
2024-02,P015,Salbutamol,Respiratory,S002,2522,4182,652,202,145,161,163,5796,205,202860,68,8,0.84,2,1,Winter,0,Virus_Outbreak,90,Nabeul,6310
2023-03,P010,Metformin,Diabetes,S009,3931,6982,366,10,67,88,97,2992,630,152592,31,6,0.98,3,1,Spring,0,Flu_Outbreak,70,Tunis,3371
2026-12,P011,Azithromycin,Antibiotic,S004,3689,6201,653,60,166,168,188,4704,988,197568,94,14,0.8,12,4,Winter,0,Cold_Wave,50,Bizerte,4125
2025-03,P014,Diclofenac,Painkiller,S010,3624,5250,129,201,54,70,79,2520,793,17640,77,9,0.86,3,1,Spring,0,Cold_Wave,50,Gabes,2110
2023-03,P015,Salbutamol,Respiratory,S004,3286,5307,607,236,156,147,166,3087,905,108045,88,3,0.96,3,1,Spring,0,Virus_Outbreak,90,Sfax,5386
2025-03,P007,Insulin,Diabetes,S002,688,7490,432,199,27,26,34,780,531,14820,54,19,0.77,3,1,Spring,0,None,0,Sousse,956
2023-11,P011,Azithromycin,Antibiotic,S006,2964,5843,683,220,174,179,184,6444,175,77328,1,10,0.75,11,4,Autumn,0,Virus_Outbreak,90,Beja,5528
2024-04,P004,Cough Syrup,Respiratory,S006,2886,7627,597,298,69,86,103,3010,458,45150,5,14,0.96,4,2,Spring,1,Ramadan,30,Sfax,2428
2026-08,P001,Paracetamol,Painkiller,S009,1923,6997,392,103,107,115,124,2415,704,62790,86,7,0.88,8,3,Summer,1,Eid,25,Sfax,4390
2024-08,P009,Omeprazole,Digestive,S001,1768,5145,688,40,34,61,72,2196,910,13176,90,18,0.94,8,3,Summer,1,Eid,25,Gabes,2277
2024-10,P012,Nasal Spray,Respiratory,S008,667,4872,707,130,129,142,148,4118,722,181192,61,5,0.86,10,4,Autumn,0,Virus_Outbreak,90,Sfax,5455
2023-05,P004,Cough Syrup,Respiratory,S005,941,7079,423,114,28,43,49,860,716,24080,24,20,0.89,5,2,Spring,0,Allergy_Season,60,Tunis,1107
2023-12,P010,Metformin,Diabetes,S005,1981,7217,154,244,108,113,98,4294,612,94468,26,6,0.75,12,4,Winter,0,Heat_Wave,40,Sfax,3602
2022-08,P001,Paracetamol,Painkiller,S002,3842,5087,481,56,117,134,134,5360,844,107200,16,13,0.74,8,3,Summer,0,Allergy_Season,60,Sousse,2690
2026-12,P010,Metformin,Diabetes,S003,621,7604,414,64,49,77,75,2156,114,51744,7,18,0.75,12,4,Winter,0,Heat_Wave,40,Gabes,3126
2024-04,P003,Amoxicillin,Antibiotic,S005,1522,6927,548,189,162,182,197,3822,261,221676,44,17,0.89,4,2,Spring,0,Virus_Outbreak,90,Nabeul,5594
2023-06,P010,Metformin,Diabetes,S002,2564,5584,309,126,74,80,76,2640,504,47520,33,5,0.71,6,2,Summer,0,None,0,Bizerte,1712
2022-12,P010,Metformin,Diabetes,S003,2621,5842,406,3,92,104,119,4056,447,97344,82,10,0.81,12,4,Winter,0,Cold_Wave,50,Nabeul,3285
2026-01,P013,Cetirizine,Allergy,S003,3868,7329,503,101,91,118,124,4130,777,57820,26,12,0.77,1,1,Winter,0,Flu_Outbreak,70,Gabes,3646
2026-12,P010,Metformin,Diabetes,S010,1204,6623,681,199,41,53,61,2120,104,38160,23,2,0.97,12,4,Winter,0,None,0,Tunis,1430
2022-01,P011,Azithromycin,Antibiotic,S001,1008,5872,795,224,70,83,76,2905,604,40670,20,15,0.76,1,1,Winter,0,Heat_Wave,40,Tunis,2256
2024-08,P011,Azithromycin,Antibiotic,S008,4465,7658,441,237,176,178,197,5874,842,64614,87,3,0.93,8,3,Summer,0,Virus_Outbreak,90,Sousse,3700
2022-07,P009,Omeprazole,Digestive,S001,4720,6483,396,248,115,142,157,4260,865,106500,67,13,0.77,7,3,Summer,0,Virus_Outbreak,90,Tunis,3250
2025-03,P014,Diclofenac,Painkiller,S004,3243,7532,157,0,36,31,49,961,313,44206,98,9,0.92,3,1,Spring,0,Flu_Outbreak,70,Nabeul,1185
2024-08,P014,Diclofenac,Painkiller,S009,3032,6911,770,258,80,86,101,1978,410,108790,31,19,0.85,8,3,Summer,0,Flu_Outbreak,70,Sfax,1950
2022-02,P001,Paracetamol,Painkiller,S003,4706,5732,694,291,90,94,81,3384,936,87984,85,11,0.81,2,1,Winter,1,Ramadan,30,Sousse,2459
2025-11,P007,Insulin,Diabetes,S007,3465,7562,179,98,59,75,87,2925,997,105300,19,15,0.74,11,4,Autumn,0,Virus_Outbreak,90,Tunis,2619
2025-09,P010,Metformin,Diabetes,S007,1823,5087,536,288,79,89,88,3115,912,52955,34,8,0.75,9,3,Autumn,0,Virus_Outbreak,90,Nabeul,3566
2025-07,P006,Antihistamine,Allergy,S007,3079,5910,793,136,142,142,133,5680,146,142000,28,3,0.85,7,3,Summer,0,Allergy_Season,60,Gabes,4950
2022-02,P014,Diclofenac,Painkiller,S002,3615,6116,685,47,59,53,45,1272,290,54696,15,7,0.91,2,1,Winter,0,Virus_Outbreak,90,Nabeul,1988
2023-02,P002,Ibuprofen,Painkiller,S007,4440,7556,307,235,104,125,138,4375,793,35000,11,5,0.92,2,1,Winter,0,None,0,Tunis,2333
2022-12,P015,Salbutamol,Respiratory,S006,1645,4472,526,26,85,115,117,4485,503,89700,44,18,0.75,12,4,Winter,1,Ramadan,30,Bizerte,3084
2026-11,P011,Azithromycin,Antibiotic,S006,3641,4097,146,82,95,105,104,2520,631,118440,28,9,0.86,11,4,Autumn,0,Cold_Wave,50,Tunis,3073
2024-01,P002,Ibuprofen,Painkiller,S004,1898,7093,527,163,24,19,32,589,417,21204,34,9,0.97,1,1,Winter,0,Virus_Outbreak,90,Gabes,1125
2022-11,P009,Omeprazole,Digestive,S004,3355,7695,662,34,116,134,142,4958,475,59496,14,4,0.78,11,4,Autumn,1,Ramadan,30,Sousse,3616
2022-01,P015,Salbutamol,Respiratory,S005,1127,7803,595,48,227,223,227,8920,810,223000,11,14,0.81,1,1,Winter,0,Virus_Outbreak,90,Bizerte,6521
2023-11,P007,Insulin,Diabetes,S003,2380,5804,288,87,106,110,116,3080,78,117040,33,18,0.94,11,4,Autumn,0,Flu_Outbreak,70,Bizerte,3410
2023-08,P004,Cough Syrup,Respiratory,S004,4784,4344,423,95,186,202,199,6464,520,316736,93,10,0.87,8,3,Summer,0,Virus_Outbreak,90,Tunis,5761
2024-08,P006,Antihistamine,Allergy,S006,2999,6637,231,61,119,131,113,4323,416,185889,48,3,0.83,8,3,Summer,0,None,0,Nabeul,2677
2025-01,P007,Insulin,Diabetes,S009,3506,4161,250,60,42,34,23,918,236,19278,95,17,0.7,1,1,Winter,0,Cold_Wave,50,Bizerte,1165
2023-08,P003,Amoxicillin,Antibiotic,S010,323,7286,390,130,46,41,32,943,219,23575,23,11,0.74,8,3,Summer,0,None,0,Bizerte,1476
2025-10,P011,Azithromycin,Antibiotic,S005,4655,5595,275,61,112,104,90,4056,757,178464,95,6,0.9,10,4,Autumn,0,Heat_Wave,40,Nabeul,3270
2023-12,P006,Antihistamine,Allergy,S002,3103,7536,725,183,153,162,145,3402,762,91854,4,11,0.74,12,4,Winter,0,Allergy_Season,60,Bizerte,3348
2025-08,P014,Diclofenac,Painkiller,S005,1057,4407,497,8,55,53,45,1961,315,64713,82,13,0.75,8,3,Summer,1,Ramadan,30,Sfax,1936
2025-02,P007,Insulin,Diabetes,S009,2044,6597,180,66,98,117,135,2925,572,134550,72,7,0.79,2,1,Winter,0,Cold_Wave,50,Sousse,4537
2023-10,P015,Salbutamol,Respiratory,S009,2555,7012,719,197,116,129,144,4386,248,149124,67,11,0.84,10,4,Autumn,1,Eid,25,Beja,3475
2024-05,P005,Vitamin C,Supplement,S005,1237,4193,323,98,113,108,89,2268,97,29484,46,3,0.93,5,2,Spring,0,Virus_Outbreak,90,Tunis,4107
2024-08,P006,Antihistamine,Allergy,S002,1354,6665,755,145,54,62,61,1302,551,72912,30,8,0.91,8,3,Summer,0,Virus_Outbreak,90,Bizerte,2466
2025-10,P007,Insulin,Diabetes,S010,3476,7502,513,231,118,115,134,3680,979,184000,13,20,0.93,10,4,Autumn,1,Ramadan,30,Nabeul,4341
2025-06,P006,Antihistamine,Allergy,S009,3904,4359,305,257,96,95,99,3040,541,167200,48,17,0.9,6,2,Summer,0,None,0,Sousse,2222
2023-05,P004,Cough Syrup,Respiratory,S008,838,6631,225,214,54,78,95,3042,503,136890,28,11,0.8,5,2,Spring,1,Ramadan,30,Gabes,2918
2022-10,P015,Salbutamol,Respiratory,S002,4620,4991,763,32,224,235,230,7050,161,218550,22,19,0.92,10,4,Autumn,0,Flu_Outbreak,70,Sousse,6013
2023-08,P007,Insulin,Diabetes,S004,896,5352,219,66,29,55,69,1375,82,46750,54,11,0.83,8,3,Summer,0,Flu_Outbreak,70,Gabes,1552
2023-07,P013,Cetirizine,Allergy,S005,1036,4609,245,98,135,131,111,4716,891,146196,14,9,0.96,7,3,Summer,0,Allergy_Season,60,Nabeul,4455
2024-02,P011,Azithromycin,Antibiotic,S007,2844,4275,764,175,115,120,134,2640,784,47520,40,4,0.79,2,1,Winter,1,Ramadan,30,Nabeul,4535
2022-01,P004,Cough Syrup,Respiratory,S006,2543,7625,145,62,176,178,179,4984,601,219296,9,13,0.89,1,1,Winter,0,None,0,Tunis,5321
2025-10,P014,Diclofenac,Painkiller,S006,1284,7197,144,249,67,90,100,2970,929,89100,96,15,0.85,10,4,Autumn,0,Flu_Outbreak,70,Gabes,2072
2025-01,P003,Amoxicillin,Antibiotic,S004,4574,5776,762,87,92,91,90,2730,45,46410,24,9,0.78,1,1,Winter,1,Eid,25,Nabeul,3563
2022-04,P006,Antihistamine,Allergy,S001,1092,7711,350,194,145,144,151,3456,238,38016,9,17,0.9,4,2,Spring,0,Heat_Wave,40,Tunis,3523
2023-03,P007,Insulin,Diabetes,S004,3026,5900,251,5,109,132,125,5280,350,216480,7,16,0.74,3,1,Spring,1,Ramadan,30,Tunis,3893
2022-08,P001,Paracetamol,Painkiller,S006,2474,7422,375,207,67,75,90,2100,291,31500,40,16,0.98,8,3,Summer,0,Cold_Wave,50,Nabeul,1828
2022-03,P007,Insulin,Diabetes,S005,4592,4161,441,272,115,143,143,4719,430,56628,17,12,0.84,3,1,Spring,0,None,0,Bizerte,2659
2024-05,P008,Aspirin,Cardiology,S006,1295,6393,674,238,26,16,16,608,722,27360,17,8,0.79,5,2,Spring,0,Heat_Wave,40,Tunis,676
2024-07,P015,Salbutamol,Respiratory,S002,3957,4631,532,274,181,196,210,6860,48,109760,7,6,0.75,7,3,Summer,0,Virus_Outbreak,90,Sousse,5876
2026-02,P013,Cetirizine,Allergy,S007,3793,5587,356,69,84,100,118,3300,953,194700,97,4,0.89,2,1,Winter,0,Cold_Wave,50,Sousse,2163
2025-12,P002,Ibuprofen,Painkiller,S008,4127,7106,268,190,65,76,88,2052,172,34884,87,12,0.77,12,4,Winter,1,Eid,25,Sousse,2322
2026-10,P014,Diclofenac,Painkiller,S002,3334,5899,585,196,83,89,96,3204,476,54468,2,9,0.75,10,4,Autumn,0,None,0,Gabes,2430
2026-04,P004,Cough Syrup,Respiratory,S003,1625,5314,215,168,177,185,187,4625,409,50875,60,5,0.91,4,2,Spring,0,Flu_Outbreak,70,Sfax,6536
2026-08,P006,Antihistamine,Allergy,S001,2805,6992,216,296,57,79,99,2844,572,110916,83,8,0.79,8,3,Summer,1,Ramadan,30,Bizerte,1774
2026-10,P009,Omeprazole,Digestive,S004,2462,4944,493,148,116,125,110,4125,349,214500,5,9,0.95,10,4,Autumn,1,Eid,25,Nabeul,4675
2022-12,P014,Diclofenac,Painkiller,S004,663,5473,696,66,47,67,77,1943,174,52461,93,13,0.85,12,4,Winter,0,None,0,Bizerte,2234
2024-09,P004,Cough Syrup,Respiratory,S006,3078,6690,108,84,52,42,39,1050,874,9450,49,8,0.95,9,3,Autumn,0,None,0,Beja,1178
2025-03,P009,Omeprazole,Digestive,S009,981,7951,495,36,69,80,91,1760,627,65120,34,3,0.77,3,1,Spring,0,Cold_Wave,50,Beja,2087
2023-09,P008,Aspirin,Cardiology,S005,2722,5918,155,132,43,48,47,1392,262,79344,0,14,0.97,9,3,Autumn,1,Eid,25,Sfax,1761
2023-03,P014,Diclofenac,Painkiller,S007,4890,5614,399,277,36,54,34,1620,478,79380,91,9,0.93,3,1,Spring,1,Ramadan,30,Tunis,1493
2025-12,P001,Paracetamol,Painkiller,S001,3302,5026,268,203,37,43,32,1677,967,18447,45,12,0.72,12,4,Winter,0,Heat_Wave,40,Beja,1530
2024-11,P014,Diclofenac,Painkiller,S008,3248,7297,527,164,51,59,59,1475,569,84075,9,12,0.93,11,4,Autumn,0,None,0,Beja,2044
2023-06,P005,Vitamin C,Supplement,S004,3441,7971,166,0,47,70,81,1680,589,72240,77,19,0.87,6,2,Summer,0,Allergy_Season,60,Tunis,2825
2025-08,P015,Salbutamol,Respiratory,S004,4579,5804,186,206,113,137,156,3973,302,75487,70,10,0.84,8,3,Summer,0,None,0,Bizerte,3463
2026-08,P005,Vitamin C,Supplement,S008,4379,6435,578,225,70,83,92,2407,957,28884,27,20,0.82,8,3,Summer,0,None,0,Gabes,2707
2025-06,P001,Paracetamol,Painkiller,S002,2172,4680,282,135,37,36,38,1116,765,36828,17,10,0.96,6,2,Summer,0,Cold_Wave,50,Beja,1457
2024-08,P012,Nasal Spray,Respiratory,S010,2150,4392,402,164,181,194,207,5432,964,70616,8,16,0.75,8,3,Summer,0,Virus_Outbreak,90,Gabes,5388
2024-04,P010,Metformin,Diabetes,S005,2030,7194,394,115,94,107,111,3210,91,138030,34,14,0.88,4,2,Spring,0,Heat_Wave,40,Sousse,3649
2025-11,P007,Insulin,Diabetes,S010,3705,4528,364,118,120,135,155,5400,41,113400,19,11,0.71,11,4,Autumn,0,Allergy_Season,60,Beja,3966
2023-12,P001,Paracetamol,Painkiller,S007,2677,7292,455,98,52,65,62,2405,495,64935,85,2,0.85,12,4,Winter,1,Eid,25,Nabeul,1605
2024-03,P015,Salbutamol,Respiratory,S002,4312,4918,347,5,70,88,92,3080,447,178640,74,13,0.9,3,1,Spring,1,Eid,25,Sfax,1753
2026-02,P001,Paracetamol,Painkiller,S009,2202,5918,458,102,21,39,49,858,291,11154,91,12,0.87,2,1,Winter,1,Ramadan,30,Gabes,1066
2023-12,P013,Cetirizine,Allergy,S004,3164,6431,752,38,68,62,52,1922,122,23064,80,4,0.85,12,4,Winter,0,None,0,Gabes,1852
2022-07,P008,Aspirin,Cardiology,S006,2185,5852,246,69,72,95,110,2850,552,51300,63,9,0.91,7,3,Summer,0,Heat_Wave,40,Sousse,2109
2023-01,P006,Antihistamine,Allergy,S001,959,7853,155,123,108,122,114,4636,113,69540,34,10,0.76,1,1,Winter,0,Virus_Outbreak,90,Beja,4084
2024-04,P011,Azithromycin,Antibiotic,S010,299,5008,341,252,60,62,49,1550,684,13950,70,2,0.96,4,2,Spring,0,None,0,Nabeul,1472
2026-04,P005,Vitamin C,Supplement,S002,679,7414,358,29,72,75,94,2025,594,28350,33,3,0.84,4,2,Spring,0,Allergy_Season,60,Sousse,3175
2026-01,P008,Aspirin,Cardiology,S006,695,5096,438,169,69,80,94,2000,631,112000,59,15,0.82,1,1,Winter,0,Virus_Outbreak,90,Tunis,3337
2024-02,P007,Insulin,Diabetes,S007,3336,6313,215,208,56,64,75,2048,612,59392,55,11,0.82,2,1,Winter,1,Ramadan,30,Gabes,1995
2023-05,P012,Nasal Spray,Respiratory,S008,3375,6900,176,105,84,88,88,3520,978,63360,6,19,0.88,5,2,Spring,0,Heat_Wave,40,Sfax,3607
2025-01,P004,Cough Syrup,Respiratory,S007,4206,6505,330,282,129,141,128,3525,972,165675,73,14,0.71,1,1,Winter,1,Ramadan,30,Sousse,4980
2025-07,P009,Omeprazole,Digestive,S009,562,4309,471,191,67,60,44,1500,917,25500,75,20,0.74,7,3,Summer,1,Ramadan,30,Sousse,2210
2024-09,P015,Salbutamol,Respiratory,S003,810,5616,599,47,42,33,27,1320,610,15840,96,11,0.79,9,3,Autumn,0,Allergy_Season,60,Bizerte,1555
2026-02,P001,Paracetamol,Painkiller,S010,1835,6264,781,88,30,52,46,1664,739,14976,88,20,0.83,2,1,Winter,0,None,0,Beja,1551
2022-11,P004,Cough Syrup,Respiratory,S004,4644,6850,231,183,106,135,122,4185,360,251100,55,19,0.88,11,4,Autumn,0,None,0,Sousse,4325
2023-07,P004,Cough Syrup,Respiratory,S009,2143,5642,755,297,159,181,198,6697,945,388426,39,18,0.81,7,3,Summer,0,Flu_Outbreak,70,Gabes,7069
2026-01,P005,Vitamin C,Supplement,S010,3172,7249,262,50,107,128,125,3072,451,153600,42,7,0.92,1,1,Winter,0,Allergy_Season,60,Beja,3680
2022-02,P005,Vitamin C,Supplement,S009,3700,7418,798,62,36,37,51,1073,927,59015,77,8,0.99,2,1,Winter,0,None,0,Gabes,1305
2023-12,P002,Ibuprofen,Painkiller,S001,2979,8000,403,234,57,74,57,2146,195,32190,88,11,0.84,12,4,Winter,0,Flu_Outbreak,70,Nabeul,2760
2026-05,P015,Salbutamol,Respiratory,S001,1357,4332,678,295,146,145,165,5510,846,82650,44,2,0.77,5,2,Spring,0,Virus_Outbreak,90,Nabeul,4814
2026-09,P013,Cetirizine,Allergy,S006,4248,6531,530,106,101,92,80,2024,549,68816,14,11,0.86,9,3,Autumn,0,Cold_Wave,50,Beja,3428
2025-05,P001,Paracetamol,Painkiller,S005,1499,4366,290,251,105,124,132,2728,462,54560,27,18,0.79,5,2,Spring,0,Heat_Wave,40,Tunis,2493
2023-04,P002,Ibuprofen,Painkiller,S007,713,5484,704,215,57,60,47,2400,133,26400,44,12,0.71,4,2,Spring,0,Flu_Outbreak,70,Bizerte,2059
2022-10,P001,Paracetamol,Painkiller,S009,1425,4734,475,201,82,88,71,1760,385,40480,20,11,0.84,10,4,Autumn,0,Virus_Outbreak,90,Bizerte,2752
2024-08,P010,Metformin,Diabetes,S009,4612,4508,744,276,97,115,120,2645,342,95220,19,6,0.72,8,3,Summer,1,Eid,25,Sousse,4300
2023-12,P001,Paracetamol,Painkiller,S002,1805,5287,410,41,22,25,22,600,999,16800,70,15,0.91,12,4,Winter,1,Eid,25,Nabeul,790
2024-04,P014,Diclofenac,Painkiller,S009,1551,4890,546,174,45,57,37,1995,886,25935,95,18,0.73,4,2,Spring,0,Cold_Wave,50,Sfax,2283
2024-10,P013,Cetirizine,Allergy,S008,3511,7352,160,185,117,134,123,3350,823,103850,12,17,0.85,10,4,Autumn,0,Flu_Outbreak,70,Bizerte,3493
2022-12,P009,Omeprazole,Digestive,S007,3575,4620,163,38,30,38,37,988,877,39520,92,14,0.85,12,4,Winter,0,Virus_Outbreak,90,Nabeul,1906
2023-10,P015,Salbutamol,Respiratory,S006,1814,6237,686,107,208,216,207,7776,907,241056,28,19,0.8,10,4,Autumn,0,Virus_Outbreak,90,Sousse,6583
2023-05,P012,Nasal Spray,Respiratory,S008,1066,6887,513,204,68,87,95,2001,278,88044,8,3,0.75,5,2,Spring,0,Cold_Wave,50,Beja,2838
2022-08,P009,Omeprazole,Digestive,S001,3610,6526,360,209,118,111,112,2220,45,37740,12,13,0.83,8,3,Summer,1,Ramadan,30,Bizerte,3889
2026-08,P015,Salbutamol,Respiratory,S006,4185,5314,628,190,28,49,47,1323,816,46305,48,4,0.91,8,3,Summer,1,Eid,25,Tunis,1860
2026-07,P014,Diclofenac,Painkiller,S007,807,6037,547,104,104,106,101,3180,961,174900,36,8,0.99,7,3,Summer,1,Ramadan,30,Beja,2300
2026-04,P009,Omeprazole,Digestive,S005,2246,7289,636,177,54,63,46,1953,794,11718,16,10,0.82,4,2,Spring,1,Eid,25,Tunis,2434
2024-10,P015,Salbutamol,Respiratory,S009,1307,5586,702,163,21,32,25,864,899,32832,96,17,0.93,10,4,Autumn,0,Allergy_Season,60,Gabes,1381
2022-06,P012,Nasal Spray,Respiratory,S008,3855,4691,474,220,206,225,230,7425,980,44550,13,2,0.8,6,2,Summer,0,Virus_Outbreak,90,Sfax,5580
2025-09,P005,Vitamin C,Supplement,S001,3613,4671,226,235,71,96,106,2400,359,72000,75,20,0.72,9,3,Autumn,1,Eid,25,Gabes,3380
2024-01,P002,Ibuprofen,Painkiller,S008,1716,5728,647,284,25,25,15,550,455,16500,47,19,0.87,1,1,Winter,1,Ramadan,30,Gabes,952
2023-09,P005,Vitamin C,Supplement,S006,3934,7375,666,31,80,89,106,1780,613,85440,64,2,0.73,9,3,Autumn,0,Cold_Wave,50,Tunis,2827
2022-02,P012,Nasal Spray,Respiratory,S009,4445,5270,126,95,287,310,309,7750,87,248000,100,2,0.74,2,1,Winter,0,Virus_Outbreak,90,Gabes,9355
2022-06,P009,Omeprazole,Digestive,S004,240,5860,127,280,76,89,92,3382,987,108224,97,8,0.81,6,2,Summer,0,Flu_Outbreak,70,Gabes,2604
2022-12,P014,Diclofenac,Painkiller,S006,3553,5446,549,37,33,42,62,1092,357,14196,63,6,0.91,12,4,Winter,1,Ramadan,30,Nabeul,1427
2026-02,P012,Nasal Spray,Respiratory,S005,2247,6957,288,18,114,130,123,2730,798,27300,86,18,0.86,2,1,Winter,0,Cold_Wave,50,Sousse,2938
2026-12,P009,Omeprazole,Digestive,S001,4408,7095,229,121,32,57,44,1539,320,46170,5,3,0.92,12,4,Winter,0,Flu_Outbreak,70,Tunis,2008
2026-04,P002,Ibuprofen,Painkiller,S006,3045,5997,315,183,33,41,42,902,333,16236,73,16,0.98,4,2,Spring,0,None,0,Beja,1486
2023-01,P004,Cough Syrup,Respiratory,S003,4868,6419,423,174,257,281,273,9554,693,277066,0,2,0.9,1,1,Winter,0,Flu_Outbreak,70,Tunis,10097
